frame_idx,panel_id,n_px,mean,std,min,max,p10,p90,hot_ratio,delta_frame,frame_mean
69,123,1216,88.15,19.63,59,139,68.0,122.0,0.0444,2.18,85.97
69,124,1621,107.32,11.1,94,153,100.0,125.0,0.0648,21.35,85.97
69,125,1572,108.58,12.0,96,153,101.0,129.0,0.0827,22.61,85.97
69,126,1461,110.33,12.06,97,149,102.0,131.0,0.0815,24.35,85.97
69,127,1302,111.08,11.92,96,143,102.0,131.0,0.0653,25.11,85.97
69,128,1251,109.92,11.22,95,143,100.0,130.0,0.0663,23.95,85.97
69,129,1130,109.4,10.99,96,142,101.0,129.0,0.0788,23.43,85.97
69,130,1112,105.52,11.6,81,138,93.0,124.0,0.071,19.54,85.97
69,131,985,92.24,17.46,62,136,72.0,122.0,0.0558,6.26,85.97
69,132,1583,100.96,17.51,64,144,73.0,123.0,0.0196,14.98,85.97
69,133,1399,100.3,16.81,61,141,74.0,121.2,0.0393,14.32,85.97
69,134,1308,97.94,18.11,57,142,70.0,118.6,0.026,11.96,85.97
69,135,1163,98.42,18.37,59,142,71.0,124.0,0.0267,12.45,85.97
69,136,1094,100.57,17.69,56,142,75.0,127.0,0.0347,14.6,85.97
69,137,1026,98.59,16.21,53,136,74.0,120.0,0.0244,12.61,85.97
69,138,940,98.2,14.23,59,132,77.0,118.2,0.0277,12.22,85.97
69,139,866,82.53,16.41,46,125,67.0,111.0,0.0577,-3.45,85.97
69,140,8769,69.29,36.51,36,179,44.0,129.0,0.0635,-16.68,85.97
69,141,11653,61.62,26.47,24,170,46.0,117.0,0.1098,-24.36,85.97
69,142,338,104.29,29.97,49,145,54.0,132.0,0.0,18.32,85.97
70,0,11183,59.43,33.84,28,192,39.0,101.0,0.0813,-24.14,83.57
70,1,18360,57.94,26.13,35,185,44.0,72.0,0.0623,-25.63,83.57
70,2,18920,58.04,26.49,35,187,45.0,72.0,0.0633,-25.54,83.57
70,3,16945,96.28,45.57,39,225,53.0,172.0,0.0366,12.71,83.57
70,4,13240,59.29,19.52,38,175,50.0,66.0,0.0522,-24.28,83.57
70,5,9704,65.82,20.49,47,181,54.3,73.7,0.0669,-17.76,83.57
70,6,12390,86.83,34.65,44,174,54.0,150.0,0.0743,3.26,83.57
70,7,5643,67.03,30.74,40,195,52.0,107.0,0.0815,-16.54,83.57
70,8,15202,107.14,55.6,42,236,58.0,203.0,0.0603,23.56,83.57
70,9,18698,89.46,42.67,44,209,53.0,167.0,0.0707,5.89,83.57
70,10,13750,69.17,21.47,47,186,58.9,80.0,0.0603,-14.4,83.57
70,11,12563,72.04,22.84,49,191,60.0,89.0,0.0703,-11.53,83.57
70,12,8473,72.27,18.93,53,185,63.0,78.0,0.0596,-11.31,83.57
70,13,6694,75.92,19.66,33,172,66.0,92.7,0.0659,-7.65,83.57
70,14,9550,117.87,50.56,56,235,65.0,200.0,0.0312,34.3,83.57
70,15,7111,75.13,19.62,10,184,66.0,85.0,0.0557,-8.44,83.57
70,16,6346,77.08,31.25,1,164,23.0,111.0,0.0321,-6.49,83.57
70,17,5683,74.85,33.13,4,170,24.0,111.0,0.0239,-8.72,83.57
70,18,5212,82.74,17.43,64,171,74.0,94.0,0.0643,-0.84,83.57
70,19,3987,90.03,22.68,66,165,77.0,133.4,0.0956,6.46,83.57
70,20,4273,84.02,12.82,68,168,78.0,88.0,0.0424,0.45,83.57
70,21,4629,82.0,13.0,67,169,75.0,85.0,0.0337,-1.57,83.57
70,22,5278,81.65,12.61,66,180,75.0,85.0,0.0337,-1.92,83.57
70,23,6045,81.28,14.57,66,175,74.0,86.0,0.0397,-2.3,83.57
70,24,1725,94.04,20.92,78,173,82.0,127.6,0.0864,10.46,83.57
70,25,4421,87.93,12.99,74,169,81.0,94.0,0.0423,4.36,83.57
70,26,3784,87.99,14.0,74,169,81.0,93.0,0.0507,4.42,83.57
70,27,3213,90.11,19.96,73,179,79.0,116.0,0.0678,6.54,83.57
70,28,3307,89.47,15.61,52,159,81.0,110.0,0.0889,5.89,83.57
70,29,2597,90.63,12.59,76,154,85.0,96.0,0.0605,7.05,83.57
70,30,2601,90.24,12.75,76,158,82.0,107.0,0.0634,6.67,83.57
70,31,2817,124.57,42.13,72,219,84.0,193.0,0.0266,41.0,83.57
70,32,2456,93.03,14.22,81,167,86.0,99.0,0.0696,9.46,83.57
70,33,2141,97.6,16.76,80,165,86.0,117.0,0.0719,14.02,83.57
70,34,2669,102.52,23.05,77,181,86.0,141.0,0.0671,18.95,83.57
70,35,2333,97.64,12.66,52,152,90.0,118.0,0.0909,14.06,83.57
70,36,2064,90.77,17.96,53,143,66.0,120.0,0.0523,7.2,83.57
70,37,2108,89.65,19.28,50,148,63.0,113.0,0.0574,6.08,83.57
70,38,350,106.27,19.21,85,151,90.0,138.0,0.0429,22.7,83.57
70,39,1977,92.32,17.62,51,150,67.0,111.0,0.0551,8.74,83.57
70,40,2056,100.01,12.19,87,150,93.0,118.0,0.0778,16.44,83.57
70,41,2251,92.75,14.2,80,157,86.0,102.0,0.0671,9.18,83.57
70,42,2707,92.92,15.22,77,158,85.0,110.0,0.0842,9.35,83.57
70,43,3252,89.02,16.75,71,164,80.0,102.0,0.072,5.44,83.57
70,44,2747,87.49,16.24,72,165,80.0,97.0,0.0648,3.92,83.57
70,45,2301,91.06,13.15,78,164,85.0,97.0,0.0535,7.49,83.57
70,46,2040,94.35,12.45,80,153,87.0,102.0,0.0623,10.78,83.57
70,47,1800,101.66,11.95,86,151,93.0,118.0,0.0661,18.08,83.57
70,48,1821,93.6,17.4,50,145,67.0,111.0,0.0516,10.03,83.57
70,49,1655,94.63,15.09,56,142,70.0,108.0,0.0314,11.05,83.57
70,50,1662,100.55,9.76,79,145,94.0,111.0,0.071,16.97,83.57
70,51,1767,94.43,7.17,85,144,90.0,97.0,0.0419,10.86,83.57
70,52,2368,94.33,13.27,78,151,84.0,110.0,0.0671,10.75,83.57
70,53,2739,92.28,17.84,72,156,81.0,126.0,0.0968,8.71,83.57
70,54,4198,80.87,11.19,63,159,74.0,84.3,0.0445,-2.7,83.57
70,55,3315,80.64,7.23,62,144,76.0,83.0,0.0422,-2.93,83.57
70,56,3054,82.43,12.1,65,159,75.0,89.0,0.0478,-1.14,83.57
70,57,2576,83.94,9.87,68,143,79.0,89.0,0.0458,0.37,83.57
70,58,3381,121.05,45.38,56,229,73.0,195.0,0.024,37.48,83.57
70,59,4347,93.82,30.35,59,178,70.0,150.0,0.0851,10.25,83.57
70,60,4756,77.63,12.8,60,151,71.0,86.0,0.0563,-5.94,83.57
70,61,5443,79.45,16.63,61,163,71.0,92.0,0.0612,-4.12,83.57
70,62,3642,78.03,23.08,56,167,65.0,117.0,0.0884,-5.55,83.57
70,63,3034,78.37,23.96,58,169,66.0,121.0,0.0893,-5.21,83.57
70,64,2753,76.51,21.55,58,163,65.0,108.0,0.0814,-7.06,83.57
70,65,2135,80.03,18.18,61,151,70.0,109.0,0.0829,-3.54,83.57
70,66,2485,79.07,19.44,61,163,68.0,103.0,0.0708,-4.5,83.57
70,67,3127,81.07,26.15,56,169,63.0,130.0,0.0883,-2.51,83.57
70,68,3320,72.36,18.81,51,166,63.0,89.0,0.0726,-11.21,83.57
70,69,3993,72.63,18.75,57,163,62.0,102.0,0.0704,-10.94,83.57
70,70,5036,68.71,23.49,49,167,56.0,103.0,0.0872,-14.86,83.57
70,71,4428,70.14,22.88,49,167,58.0,101.0,0.0822,-13.43,83.57
70,72,3799,117.2,44.85,52,222,70.0,191.0,0.044,33.63,83.57
70,73,3320,75.82,21.62,49,166,64.0,117.0,0.0943,-7.75,83.57
70,74,1576,73.08,21.49,53,157,61.0,109.0,0.0787,-10.49,83.57
70,75,3916,99.84,38.79,51,208,61.0,158.0,0.0186,16.27,83.57
70,76,5087,69.84,23.39,51,166,58.0,107.0,0.0887,-13.73,83.57
70,77,5693,67.73,23.61,45,166,54.0,107.0,0.0905,-15.84,83.57
70,78,1672,78.76,19.33,14,150,66.0,111.0,0.0658,-4.82,83.57
70,79,245,90.92,24.32,51,150,69.0,128.6,0.0408,7.35,83.57
70,80,4127,80.23,15.4,63,152,71.0,109.0,0.0834,-3.34,83.57
70,81,3487,118.9,43.96,54,222,71.0,186.0,0.0212,35.33,83.57
70,82,2771,82.47,19.6,44,152,71.0,117.0,0.0877,-1.1,83.57
70,83,1477,85.03,16.33,25,142,75.0,114.0,0.0833,1.45,83.57
70,84,634,91.45,16.99,75,140,80.0,121.7,0.0694,7.88,83.57
70,85,107,103.14,19.83,70,137,75.0,127.0,0.0,19.57,83.57
70,86,3530,87.3,19.06,27,159,73.0,116.0,0.0643,3.72,83.57
70,87,3045,115.8,36.74,60,214,75.0,170.0,0.0542,32.23,83.57
70,88,2712,86.16,16.33,63,157,77.0,115.0,0.08,2.58,83.57
70,89,2667,87.88,15.25,43,157,78.0,111.0,0.0694,4.31,83.57
70,90,2525,89.32,19.75,14,157,79.0,117.0,0.0717,5.75,83.57
70,91,2261,86.35,17.63,14,151,80.0,109.0,0.0557,2.78,83.57
70,92,2425,89.16,16.17,70,144,78.0,116.0,0.0631,5.59,83.57
70,93,2075,89.98,16.95,72,144,79.0,121.6,0.0911,6.41,83.57
70,94,1677,89.16,17.38,70,143,77.0,121.0,0.0853,5.59,83.57
70,95,905,71.11,17.0,51,124,59.0,104.0,0.0961,-12.46,83.57
70,96,2190,91.94,15.44,17,136,81.0,114.0,0.0484,8.37,83.57
70,97,1821,91.76,16.35,17,138,82.0,118.0,0.073,8.18,83.57
70,98,1749,89.72,16.06,18,137,80.0,115.2,0.076,6.15,83.57
70,99,1580,75.84,21.67,4,134,60.0,115.0,0.0639,-7.73,83.57
70,100,2462,93.07,16.44,57,162,81.0,119.0,0.054,9.5,83.57
70,101,2197,94.64,17.61,75,160,84.0,125.0,0.0865,11.06,83.57
70,102,1845,114.56,30.65,73,196,86.0,167.0,0.0623,30.99,83.57
70,103,1672,98.07,16.63,80,149,86.0,129.0,0.0789,14.5,83.57
70,104,1567,98.2,12.36,84,145,89.0,119.0,0.0836,14.63,83.57
70,105,1537,113.09,26.02,80,187,89.0,160.0,0.0722,29.52,83.57
70,106,1630,95.67,14.07,79,144,86.0,121.0,0.081,12.1,83.57
70,107,1439,77.25,20.13,53,135,61.0,114.0,0.0778,-6.32,83.57
70,108,2151,96.66,14.33,50,155,87.0,120.0,0.0586,13.08,83.57
70,109,1860,110.5,23.26,79,170,87.0,145.0,0.0242,26.93,83.57
70,110,1762,100.33,15.55,85,153,90.0,129.0,0.0863,16.76,83.57
70,111,1518,102.61,13.2,86,142,93.0,127.0,0.081,19.04,83.57
70,112,1385,102.92,13.01,88,138,94.0,128.0,0.0946,19.35,83.57
70,113,1563,103.72,13.12,87,138,93.0,128.0,0.08,20.14,83.57
70,114,1473,99.54,11.77,82,137,90.0,121.8,0.0794,15.97,83.57
70,115,1489,84.95,20.93,58,136,65.0,120.0,0.0356,1.38,83.57
70,116,2013,101.36,11.47,71,144,93.0,120.0,0.0502,17.79,83.57
70,117,1886,104.33,15.08,84,149,93.0,131.0,0.0753,20.76,83.57
70,118,1706,103.17,14.3,87,149,93.0,129.0,0.0815,19.6,83.57
70,119,1382,105.0,11.35,87,141,95.0,124.0,0.0731,21.42,83.57
70,120,1309,105.29,11.41,90,137,96.0,127.0,0.0772,21.72,83.57
70,121,1347,104.38,11.42,90,138,95.0,124.4,0.0765,20.81,83.57
70,122,1311,104.37,11.69,92,138,95.0,125.0,0.0847,20.8,83.57
70,123,1216,85.74,19.16,56,136,66.0,118.0,0.0337,2.17,83.57
70,124,1621,104.62,10.76,92,148,97.0,122.0,0.0654,21.05,83.57
70,125,1572,105.89,11.53,94,148,97.0,125.0,0.0852,22.31,83.57
70,126,1461,107.46,11.7,95,145,99.0,128.0,0.0821,23.88,83.57
70,127,1302,108.35,11.56,94,140,99.0,128.9,0.053,24.77,83.57
70,128,1251,107.24,10.91,92,140,97.0,127.0,0.0727,23.66,83.57
70,129,1130,106.82,10.54,94,138,99.0,127.0,0.092,23.25,83.57
70,130,1112,103.14,11.21,79,134,90.0,121.0,0.0612,19.57,83.57
70,131,985,89.79,17.18,60,134,70.0,118.0,0.0487,6.22,83.57
70,132,1583,98.08,17.14,61,139,71.0,120.0,0.0158,14.51,83.57
70,133,1399,97.65,16.41,59,137,72.0,117.0,0.0322,14.08,83.57
70,134,1308,95.37,17.84,56,139,67.0,115.0,0.0222,11.8,83.57
70,135,1163,95.7,18.06,57,139,68.0,121.0,0.0292,12.12,83.57
70,136,1094,98.03,17.21,54,138,73.0,123.0,0.0274,14.46,83.57
70,137,1026,96.13,15.78,52,131,72.5,116.0,0.0224,12.56,83.57
70,138,940,95.77,13.73,58,129,74.9,116.0,0.0245,12.2,83.57
70,139,866,80.05,15.87,45,122,65.0,107.0,0.0577,-3.52,83.57
70,140,8769,67.12,35.6,35,177,42.0,125.0,0.0631,-16.46,83.57
70,141,11653,59.59,25.9,24,165,45.0,114.0,0.107,-23.99,83.57
70,142,338,100.86,29.46,47,143,52.0,129.0,0.0,17.29,83.57
71,0,11183,58.41,33.51,26,192,39.0,99.0,0.0805,-24.0,82.41
71,1,18360,57.43,26.21,36,184,44.0,71.0,0.0643,-24.99,82.41
71,2,18920,57.48,26.1,35,185,44.0,71.0,0.065,-24.93,82.41
71,3,16945,95.15,45.29,39,222,53.0,171.0,0.0386,12.73,82.41
71,4,13240,58.65,19.29,39,172,50.0,65.0,0.0523,-23.77,82.41
71,5,9704,65.1,20.2,46,179,54.0,73.0,0.0669,-17.31,82.41
71,6,12390,85.4,34.15,43,172,54.0,148.0,0.0749,2.99,82.41
71,7,5643,65.95,29.73,40,192,51.0,103.0,0.078,-16.47,82.41
71,8,15202,105.69,55.65,42,235,57.0,202.0,0.0641,23.28,82.41
71,9,18698,88.02,42.39,43,208,52.0,165.0,0.0728,5.61,82.41
71,10,13750,68.09,20.8,47,182,58.0,78.0,0.0604,-14.32,82.41
71,11,12563,71.05,22.3,47,189,59.0,88.0,0.0696,-11.37,82.41
71,12,8473,71.38,18.4,53,181,62.0,77.0,0.0598,-11.04,82.41
71,13,6694,75.14,19.37,26,172,65.0,92.0,0.0671,-7.27,82.41
71,14,9550,116.79,50.49,56,234,65.0,199.0,0.0287,34.37,82.41
71,15,7111,74.47,19.4,10,180,65.0,84.0,0.0572,-7.94,82.41
71,16,6346,73.85,29.29,2,160,23.0,102.0,0.0435,-8.56,82.41
71,17,5683,72.82,31.0,5,176,23.0,104.8,0.0333,-9.59,82.41
71,18,5212,82.11,17.15,66,170,73.0,94.0,0.0645,-0.31,82.41
71,19,3987,89.18,22.46,65,163,75.0,132.0,0.0941,6.77,82.41
71,20,4273,83.37,12.52,68,167,77.0,87.0,0.0424,0.96,82.41
71,21,4629,80.8,12.97,67,169,74.0,84.0,0.0343,-1.62,82.41
71,22,5278,80.35,12.37,68,179,74.0,84.0,0.0307,-2.07,82.41
71,23,6045,79.75,14.04,66,171,73.0,85.0,0.0412,-2.67,82.41
71,24,1725,92.53,20.27,77,170,81.0,123.6,0.087,10.12,82.41
71,25,4421,86.87,12.43,75,163,80.0,94.0,0.0428,4.46,82.41
71,26,3784,86.52,13.52,74,163,80.0,91.0,0.0502,4.1,82.41
71,27,3213,89.08,19.79,72,179,78.0,114.0,0.071,6.67,82.41
71,28,3307,88.8,15.18,51,155,80.0,109.0,0.0868,6.38,82.41
71,29,2597,89.48,12.05,75,151,84.0,94.0,0.0597,7.07,82.41
71,30,2601,89.17,12.19,77,153,82.0,104.0,0.0642,6.76,82.41
71,31,2817,122.93,41.96,72,217,82.0,191.0,0.0316,40.52,82.41
71,32,2456,92.11,13.75,81,165,85.0,97.0,0.0684,9.69,82.41
71,33,2141,96.62,16.91,79,165,85.0,116.0,0.0743,14.21,82.41
71,34,2669,101.7,23.04,78,181,86.0,139.0,0.0637,19.29,82.41
71,35,2333,96.24,12.38,54,151,89.0,116.0,0.0926,13.82,82.41
71,36,2064,89.5,17.31,56,142,65.0,116.0,0.0407,7.09,82.41
71,37,2108,88.67,19.03,47,146,62.7,111.6,0.0598,6.26,82.41
71,38,350,104.78,18.87,84,147,89.0,136.0,0.0371,22.36,82.41
71,39,1977,91.01,17.41,51,146,66.0,109.0,0.0516,8.59,82.41
71,40,2056,99.22,12.24,86,150,93.0,118.0,0.0788,16.81,82.41
71,41,2251,91.93,14.07,79,156,85.0,101.0,0.0675,9.52,82.41
71,42,2707,92.3,15.14,77,158,85.0,110.0,0.0857,9.89,82.41
71,43,3252,88.98,16.75,71,164,80.0,102.0,0.072,6.57,82.41
71,44,2747,87.16,16.11,72,165,80.0,97.0,0.0637,4.75,82.41
71,45,2301,90.33,12.88,77,163,84.0,96.0,0.053,7.92,82.41
71,46,2040,93.14,12.05,79,152,87.0,101.0,0.0608,10.72,82.41
71,47,1800,100.7,11.73,85,151,93.0,115.0,0.0672,18.29,82.41
71,48,1821,92.91,17.51,50,144,66.0,110.0,0.0522,10.49,82.41
71,49,1655,93.47,14.71,56,140,68.0,108.0,0.0344,11.06,82.41
71,50,1662,100.1,9.6,79,145,94.0,110.9,0.0734,17.69,82.41
71,51,1767,92.93,6.94,85,139,89.0,96.0,0.0436,10.51,82.41
71,52,2368,93.04,12.89,77,150,83.0,109.0,0.0655,10.62,82.41
71,53,2739,91.81,17.58,72,156,81.0,125.0,0.0957,9.4,82.41
71,54,4198,80.34,11.18,63,159,74.0,84.0,0.0441,-2.07,82.41
71,55,3315,80.64,7.26,62,144,76.0,83.0,0.0425,-1.77,82.41
71,56,3054,82.16,12.21,65,159,75.0,88.0,0.0481,-0.26,82.41
71,57,2576,83.56,9.85,68,142,79.0,89.0,0.0466,1.15,82.41
71,58,3381,119.61,45.34,56,226,72.0,194.0,0.0222,37.2,82.41
71,59,4347,92.65,29.99,58,177,68.0,148.0,0.083,10.24,82.41
71,60,4756,76.95,12.65,60,151,70.0,85.0,0.0568,-5.46,82.41
71,61,5443,79.28,16.6,60,163,71.0,90.8,0.0608,-3.13,82.41
71,62,3642,77.04,22.45,57,166,65.0,114.0,0.0901,-5.37,82.41
71,63,3034,77.7,23.57,58,169,65.0,118.0,0.0903,-4.72,82.41
71,64,2753,75.78,21.08,58,159,65.0,106.0,0.0814,-6.63,82.41
71,65,2135,79.3,17.64,61,148,70.0,107.0,0.0857,-3.12,82.41
71,66,2485,78.38,19.07,61,163,68.0,101.0,0.0712,-4.04,82.41
71,67,3127,80.44,25.65,56,169,63.0,129.0,0.0873,-1.98,82.41
71,68,3320,71.65,18.61,50,165,63.0,88.1,0.0714,-10.76,82.41
71,69,3993,72.08,18.74,57,160,61.0,101.0,0.0719,-10.33,82.41
71,70,5036,68.15,23.16,49,167,56.0,101.0,0.0872,-14.26,82.41
71,71,4428,69.36,22.29,49,163,58.0,100.0,0.0822,-13.06,82.41
71,72,3799,115.59,44.61,53,219,68.0,189.0,0.0461,33.18,82.41
71,73,3320,75.35,21.07,49,162,64.0,115.0,0.0928,-7.06,82.41
71,74,1576,72.27,20.76,53,157,60.0,107.0,0.0869,-10.15,82.41
71,75,3916,98.57,38.21,51,206,61.0,157.0,0.0181,16.16,82.41
71,76,5087,69.13,22.74,51,158,58.0,103.4,0.0894,-13.29,82.41
71,77,5693,66.74,23.04,45,164,54.0,104.0,0.0906,-15.68,82.41
71,78,1672,78.12,19.28,14,146,66.0,111.0,0.0688,-4.3,82.41
71,79,245,89.53,23.89,50,146,70.0,126.2,0.0367,7.12,82.41
71,80,4127,79.3,15.08,63,152,71.0,107.0,0.0884,-3.11,82.41
71,81,3487,117.81,43.77,56,222,70.0,185.0,0.0209,35.4,82.41
71,82,2771,81.79,19.11,43,151,71.0,116.0,0.0844,-0.63,82.41
71,83,1477,83.81,15.76,25,139,74.0,111.0,0.0853,1.39,82.41
71,84,634,89.88,16.19,74,136,79.0,118.0,0.0773,7.47,82.41
71,85,107,101.37,18.72,70,134,75.0,123.4,0.0,18.96,82.41
71,86,3530,86.24,18.65,27,156,73.0,115.0,0.0671,3.83,82.41
71,87,3045,114.7,36.57,61,213,75.0,169.0,0.0558,32.29,82.41
71,88,2712,85.18,15.81,58,156,75.0,113.0,0.0796,2.77,82.41
71,89,2667,87.46,14.82,43,153,78.0,110.0,0.0709,5.04,82.41
71,90,2525,88.23,19.17,12,151,78.0,115.6,0.0697,5.82,82.41
71,91,2261,85.08,16.92,14,149,79.0,107.0,0.0482,2.67,82.41
71,92,2425,87.76,15.69,70,143,77.0,114.0,0.0598,5.34,82.41
71,93,2075,88.73,16.41,71,143,78.0,118.0,0.0896,6.32,82.41
71,94,1677,87.64,16.64,67,140,75.0,117.4,0.0865,5.23,82.41
71,95,905,70.05,16.77,51,120,59.0,103.0,0.095,-12.36,82.41
71,96,2190,90.77,14.82,17,134,80.0,111.0,0.0452,8.35,82.41
71,97,1821,90.41,15.64,16,137,82.0,116.0,0.0741,8.0,82.41
71,98,1749,88.3,15.32,17,132,79.0,113.0,0.0709,5.89,82.41
71,99,1580,74.6,20.96,4,131,59.0,112.0,0.0601,-7.81,82.41
71,100,2462,92.46,16.29,57,162,80.0,118.0,0.0528,10.05,82.41
71,101,2197,93.82,17.3,75,160,83.0,124.0,0.0847,11.41,82.41
71,102,1845,113.74,30.66,72,195,85.0,166.0,0.0591,31.33,82.41
71,103,1672,97.25,16.27,80,148,86.0,128.0,0.0867,14.84,82.41
71,104,1567,97.27,12.28,82,140,88.0,119.0,0.0849,14.86,82.41
71,105,1537,111.25,25.56,79,185,88.0,158.0,0.0807,28.84,82.41
71,106,1630,94.17,13.28,78,139,85.0,117.0,0.084,11.76,82.41
71,107,1439,76.19,19.33,53,131,61.0,111.0,0.0799,-6.22,82.41
71,108,2151,95.8,14.02,50,151,86.0,117.0,0.0646,13.38,82.41
71,109,1860,109.43,22.9,79,167,86.0,144.0,0.0258,27.02,82.41
71,110,1762,99.42,15.21,85,153,89.0,128.0,0.0902,17.0,82.41
71,111,1518,101.8,12.85,86,139,93.0,125.0,0.085,19.39,82.41
71,112,1385,102.15,12.91,87,138,93.0,127.0,0.0975,19.73,82.41
71,113,1563,102.65,12.68,87,138,92.0,125.0,0.0665,20.23,82.41
71,114,1473,97.88,11.01,82,136,89.0,118.0,0.091,15.46,82.41
71,115,1489,83.2,20.01,57,131,64.0,116.0,0.0296,0.79,82.41
71,116,2013,100.61,11.33,69,143,92.0,118.0,0.0522,18.19,82.41
71,117,1886,102.89,14.77,82,146,92.0,129.0,0.0716,20.48,82.41
71,118,1706,101.78,14.0,86,146,92.0,127.0,0.0844,19.36,82.41
71,119,1382,104.24,11.02,86,139,95.0,123.0,0.0745,21.83,82.41
71,120,1309,104.53,11.22,90,137,95.0,125.0,0.0901,22.11,82.41
71,121,1347,103.62,11.15,90,138,94.0,123.0,0.0757,21.21,82.41
71,122,1311,103.41,11.5,90,138,95.0,124.0,0.0778,21.0,82.41
71,123,1216,84.34,18.58,56,134,65.0,115.0,0.0395,1.92,82.41
71,124,1621,103.62,10.29,92,146,96.0,121.0,0.0685,21.21,82.41
71,125,1572,104.61,11.24,93,146,97.0,124.0,0.0795,22.2,82.41
71,126,1461,106.4,11.26,93,145,99.0,127.0,0.0815,23.99,82.41
71,127,1302,107.02,11.11,93,138,97.0,127.0,0.0538,24.61,82.41
71,128,1251,106.11,10.51,92,136,97.0,125.0,0.0711,23.69,82.41
71,129,1130,105.54,10.11,93,136,97.0,124.0,0.0805,23.12,82.41
71,130,1112,102.45,11.2,80,134,89.0,120.0,0.0656,20.04,82.41
71,131,985,89.45,17.07,60,134,70.0,116.0,0.0508,7.04,82.41
71,132,1583,96.59,16.71,60,139,70.0,117.0,0.0082,14.18,82.41
71,133,1399,96.27,16.21,58,136,71.0,116.0,0.0343,13.85,82.41
71,134,1308,94.36,17.45,54,135,67.0,114.0,0.0252,11.95,82.41
71,135,1163,94.79,17.62,57,136,68.0,118.0,0.0224,12.38,82.41
71,136,1094,97.34,16.87,54,136,73.0,122.0,0.0229,14.93,82.41
71,137,1026,95.26,15.39,52,131,72.0,115.0,0.0088,12.85,82.41
71,138,940,94.11,13.2,57,127,74.0,114.0,0.0266,11.7,82.41
71,139,866,78.88,15.57,45,121,64.0,106.0,0.0462,-3.54,82.41
71,140,8769,65.93,34.7,35,172,42.0,123.0,0.0652,-16.48,82.41
71,141,11653,58.52,25.23,23,164,44.0,110.0,0.1093,-23.9,82.41
71,142,338,98.08,28.47,47,138,52.0,126.0,0.0,15.67,82.41
72,0,11183,56.24,32.95,26,189,38.0,97.0,0.0805,-23.69,79.93
72,1,18360,55.42,26.04,32,177,42.0,68.0,0.0662,-24.51,79.93
72,2,18920,55.4,25.76,33,180,43.0,68.0,0.0666,-24.53,79.93
72,3,16945,93.06,44.92,35,222,52.0,169.0,0.0382,13.13,79.93
72,4,13240,56.92,19.26,38,169,47.0,63.0,0.0536,-23.0,79.93
72,5,9704,62.78,19.8,45,170,52.0,70.0,0.0664,-17.15,79.93
72,6,12390,82.81,33.47,40,169,52.0,144.0,0.0813,2.88,79.93
72,7,5643,63.49,28.82,36,185,50.0,99.0,0.0757,-16.43,79.93
72,8,15202,102.91,55.73,40,233,54.0,201.0,0.0683,22.98,79.93
72,9,18698,85.3,42.12,42,206,50.0,163.0,0.0765,5.37,79.93
72,10,13750,65.56,19.74,45,181,56.0,74.0,0.057,-14.37,79.93
72,11,12563,68.55,21.17,47,186,58.0,84.0,0.0668,-11.38,79.93
72,12,8473,68.79,17.67,51,173,60.0,73.0,0.0571,-11.13,79.93
72,13,6694,72.54,18.7,22,173,64.0,88.0,0.0677,-7.39,79.93
72,14,9550,113.87,50.33,51,234,63.0,196.0,0.0351,33.94,79.93
72,15,7111,71.89,18.66,10,170,64.0,80.0,0.0572,-8.04,79.93
72,16,6346,71.01,28.46,3,164,22.0,101.0,0.0556,-8.92,79.93
72,17,5683,73.32,25.84,2,173,35.0,100.0,0.0491,-6.61,79.93
72,18,5212,79.23,16.47,64,163,71.0,89.9,0.0647,-0.7,79.93
72,19,3987,86.01,21.51,61,160,73.0,126.0,0.0915,6.08,79.93
72,20,4273,80.09,11.31,67,159,74.0,83.0,0.0405,0.17,79.93
72,21,4629,77.84,12.31,66,162,72.0,80.0,0.0348,-2.09,79.93
72,22,5278,77.37,12.02,63,167,72.0,80.0,0.0303,-2.56,79.93
72,23,6045,76.86,13.67,63,167,71.0,81.0,0.0387,-3.07,79.93
72,24,1725,89.86,19.98,74,165,79.0,121.0,0.087,9.93,79.93
72,25,4421,84.25,12.12,72,157,78.0,90.0,0.0439,4.32,79.93
72,26,3784,84.09,12.99,73,159,78.0,88.0,0.0486,4.17,79.93
72,27,3213,86.3,18.73,71,175,75.0,109.0,0.0682,6.37,79.93
72,28,3307,85.75,14.01,51,149,79.0,102.0,0.085,5.82,79.93
72,29,2597,87.36,11.21,74,146,81.0,90.0,0.0581,7.43,79.93
72,30,2601,86.69,11.73,75,150,80.0,101.0,0.0623,6.76,79.93
72,31,2817,120.37,41.96,70,215,80.0,188.4,0.0359,40.45,79.93
72,32,2456,89.53,13.08,77,163,82.0,94.0,0.0684,9.6,79.93
72,33,2141,93.34,15.89,78,160,82.0,111.0,0.071,13.41,79.93
72,34,2669,98.33,21.78,74,181,84.0,135.0,0.0667,18.4,79.93
72,35,2333,93.22,11.55,58,145,87.0,110.0,0.087,13.29,79.93
72,36,2064,86.58,16.39,52,136,63.0,107.0,0.0431,6.65,79.93
72,37,2108,85.74,17.74,47,139,60.0,104.0,0.055,5.81,79.93
72,38,350,102.76,18.32,81,143,88.0,131.0,0.02,22.83,79.93
72,39,1977,88.14,16.35,50,138,64.0,104.0,0.0521,8.21,79.93
72,40,2056,96.14,10.84,84,143,90.0,112.5,0.0807,16.21,79.93
