frame_idx,panel_id,n_px,mean,std,min,max,p10,p90,hot_ratio,delta_frame,frame_mean
68,44,2747,60.94,3.8,52,87,58.0,64.0,0.0368,5.86,55.08
68,45,2301,60.86,2.57,54,78,59.0,64.0,0.0535,5.78,55.08
68,46,2040,98.0,50.91,58,253,64.0,187.0,0.0858,42.92,55.08
68,47,1800,65.5,3.93,58,82,63.0,71.0,0.0744,10.42,55.08
68,48,1821,57.77,11.5,36,81,40.0,71.0,0.0049,2.69,55.08
68,49,1655,58.5,11.55,33,83,40.0,72.0,0.003,3.42,55.08
68,50,1662,66.75,4.13,58,84,64.0,74.0,0.068,11.67,55.08
68,51,1767,97.01,52.06,58,255,63.0,189.0,0.0826,41.93,55.08
68,52,2368,87.89,38.42,57,222,61.0,149.3,0.0828,32.81,55.08
68,53,2739,90.49,40.32,54,236,64.0,156.2,0.0792,35.41,55.08
68,54,4198,59.5,16.48,7,74,30.0,72.0,0.0,4.42,55.08
68,55,3315,56.33,18.35,5,75,17.0,71.0,0.0,1.25,55.08
68,56,3054,55.56,19.11,8,75,17.3,71.0,0.0,0.48,55.08
68,57,2576,56.32,17.17,4,75,21.0,68.0,0.0,1.24,55.08
68,58,3381,61.82,6.44,52,90,58.0,68.0,0.0728,6.74,55.08
68,59,4347,91.0,44.56,51,247,59.0,165.0,0.0796,35.92,55.08
68,60,4756,56.93,8.54,44,94,52.0,67.5,0.0767,1.85,55.08
68,61,5443,100.79,53.43,46,250,57.0,196.8,0.0852,45.71,55.08
68,62,3642,66.1,39.04,44,248,49.0,94.0,0.0557,11.02,55.08
68,63,3034,85.68,40.77,50,255,57.0,132.0,0.0695,30.6,55.08
68,64,2753,57.41,9.57,49,96,52.0,72.0,0.0894,2.33,55.08
68,65,2135,98.92,40.97,51,212,64.0,175.0,0.0824,43.84,55.08
68,66,2485,68.99,17.68,47,170,56.0,88.0,0.0459,13.91,55.08
68,67,3127,55.04,8.63,45,89,50.0,70.0,0.0844,-0.04,55.08
68,68,3320,108.09,61.59,45,255,58.0,233.1,0.1024,53.01,55.08
68,69,3993,70.11,49.56,42,247,47.0,137.0,0.0821,15.03,55.08
68,70,5036,50.61,9.5,39,106,45.0,61.0,0.0635,-4.47,55.08
68,71,4428,112.8,53.0,49,251,65.0,203.0,0.0732,57.72,55.08
68,72,3799,54.35,10.26,44,100,49.0,69.0,0.0853,-0.73,55.08
68,73,3320,66.41,10.06,46,97,56.0,82.0,0.0386,11.33,55.08
68,74,1576,60.21,9.39,47,91,53.0,78.0,0.092,5.13,55.08
68,75,3916,53.79,9.9,45,95,49.0,71.0,0.0894,-1.29,55.08
68,76,5087,59.78,13.59,42,121,49.0,81.0,0.0592,4.7,55.08
68,77,5693,49.12,8.83,36,95,44.0,61.0,0.0662,-5.96,55.08
68,78,1672,57.85,7.13,11,96,54.0,64.0,0.0359,2.77,55.08
68,79,245,67.41,11.35,35,93,57.0,85.0,0.0082,12.33,55.08
68,80,4127,58.47,4.49,25,89,56.0,64.0,0.0436,3.39,55.08
68,81,3487,72.06,14.06,54,129,60.0,90.0,0.0631,16.98,55.08
68,82,2771,63.27,5.37,56,88,59.0,72.0,0.0816,8.19,55.08
68,83,1477,69.62,6.68,58,88,63.0,80.0,0.0487,14.54,55.08
68,84,634,65.07,4.3,59,85,61.0,72.0,0.0442,9.99,55.08
68,85,107,65.64,4.53,60,82,62.0,72.4,0.0561,10.56,55.08
68,86,3530,57.79,9.55,6,87,56.0,64.0,0.011,2.71,55.08
68,87,3045,61.96,5.94,53,86,58.0,71.0,0.0788,6.88,55.08
68,88,2712,79.14,22.45,53,169,62.0,110.0,0.0664,24.06,55.08
68,89,2667,61.14,3.99,38,87,58.0,65.0,0.027,6.06,55.08
68,90,2525,64.3,5.09,57,85,60.0,72.0,0.076,9.22,55.08
68,91,2261,79.8,22.4,38,172,65.0,110.0,0.069,24.72,55.08
68,92,2425,59.92,10.88,5,87,58.0,66.0,0.0103,4.84,55.08
68,93,2075,64.19,4.64,57,85,60.0,72.0,0.0814,9.11,55.08
68,94,1677,62.83,5.13,52,80,58.0,72.0,0.0757,7.75,55.08
68,95,905,46.37,12.29,33,79,36.0,67.0,0.053,-8.71,55.08
68,96,2190,59.75,12.0,5,82,56.9,66.0,0.0,4.67,55.08
68,97,1821,65.83,4.27,58,84,61.0,73.0,0.0615,10.75,55.08
68,98,1749,64.54,5.69,51,82,59.0,74.0,0.0629,9.46,55.08
68,99,1580,46.35,11.55,33,79,37.0,65.0,0.0519,-8.73,55.08
68,100,2462,59.68,9.95,4,73,54.0,65.0,0.0,4.6,55.08
68,101,2197,78.82,24.06,51,173,61.0,113.0,0.0751,23.74,55.08
68,102,1845,66.77,4.53,50,82,64.0,74.0,0.0753,11.69,55.08
68,103,1672,84.88,32.78,50,203,63.0,135.0,0.0783,29.8,55.08
68,104,1567,65.86,6.6,28,107,61.0,74.0,0.0274,10.78,55.08
68,105,1537,64.65,6.77,23,80,61.0,73.0,0.0052,9.57,55.08
68,106,1630,64.85,5.33,23,80,61.0,72.1,0.0196,9.77,55.08
68,107,1439,46.72,10.32,24,74,38.0,64.0,0.0445,-8.36,55.08
68,108,2151,62.82,9.38,7,82,60.0,67.0,0.0005,7.74,55.08
68,109,1860,92.61,46.27,57,252,63.0,166.0,0.0796,37.53,55.08
68,110,1762,66.68,5.09,58,108,63.0,74.0,0.0607,11.6,55.08
68,111,1518,93.86,47.27,60,250,65.0,175.6,0.0771,38.78,55.08
68,112,1385,70.29,15.36,58,202,63.0,78.0,0.039,15.21,55.08
68,113,1563,66.51,3.59,58,79,63.0,73.0,0.071,11.43,55.08
68,114,1473,66.31,3.94,57,79,63.0,73.0,0.0489,11.23,55.08
68,115,1489,49.55,11.91,34,78,38.0,68.0,0.0134,-5.53,55.08
68,116,2013,62.36,11.55,8,81,58.0,68.0,0.0,7.28,55.08
68,117,1886,90.56,43.62,60,252,65.0,153.0,0.0774,35.48,55.08
68,118,1706,68.11,6.51,59,127,64.0,75.0,0.0322,13.03,55.08
68,119,1382,67.35,3.44,59,79,64.0,73.0,0.047,12.27,55.08
68,120,1309,87.92,39.32,64,240,66.0,148.0,0.0764,32.84,55.08
68,121,1347,70.55,6.26,63,128,66.0,75.0,0.0297,15.47,55.08
68,122,1311,68.49,2.92,61,78,66.0,73.0,0.0412,13.41,55.08
68,123,1216,49.93,11.7,35,74,39.0,68.0,0.0041,-5.15,55.08
68,124,1621,65.47,6.1,17,78,63.0,70.0,0.0056,10.39,55.08
68,125,1572,67.96,3.54,61,79,65.0,74.0,0.0413,12.88,55.08
68,126,1461,68.74,3.06,63,79,66.0,74.0,0.0691,13.66,55.08
68,127,1302,82.11,27.95,63,199,67.0,114.9,0.0722,27.03,55.08
68,128,1251,73.76,16.96,61,194,66.0,81.0,0.0424,18.68,55.08
68,129,1130,68.59,2.61,63,78,66.0,72.0,0.046,13.51,55.08
68,130,1112,67.81,9.49,45,90,52.0,78.0,0.0144,12.73,55.08
68,131,985,50.66,11.63,33,77,39.0,68.0,0.0081,-4.42,55.08
68,132,1583,57.63,11.33,22,79,41.0,68.0,0.0,2.55,55.08
68,133,1399,59.81,11.6,35,79,42.0,72.0,0.0,4.73,55.08
68,134,1308,74.01,34.04,37,200,43.0,118.0,0.0642,18.93,55.08
68,135,1163,59.33,11.78,38,82,43.0,73.0,0.0,4.25,55.08
68,136,1094,59.96,10.91,38,77,44.0,72.0,0.0,4.88,55.08
68,137,1026,59.86,10.94,37,77,43.0,71.0,0.0,4.78,55.08
68,138,940,60.84,10.6,38,78,43.0,72.0,0.0,5.76,55.08
68,139,866,45.67,8.68,33,69,37.0,60.0,0.0543,-9.41,55.08
68,140,8769,40.78,14.98,26,103,32.0,63.0,0.078,-14.3,55.08
68,141,11653,41.61,11.24,12,100,35.0,50.0,0.0613,-13.47,55.08
68,142,338,60.51,18.25,36,100,39.0,88.0,0.0059,5.43,55.08
69,0,11183,40.61,18.91,25,109,30.0,74.0,0.0953,-14.6,55.21
69,1,18360,38.6,11.44,26,109,32.0,43.0,0.0433,-16.61,55.21
69,2,18920,40.97,13.27,26,171,33.0,47.0,0.0637,-14.23,55.21
69,3,16945,42.53,9.91,28,105,37.0,46.0,0.045,-12.68,55.21
69,4,13240,85.67,50.66,35,254,46.0,167.0,0.0758,30.46,55.21
69,5,9704,92.56,57.09,38,255,46.0,192.7,0.085,37.35,55.21
69,6,12390,48.5,16.47,33,247,40.0,57.0,0.0408,-6.71,55.21
69,7,5643,80.87,59.67,31,252,42.0,200.0,0.0991,25.66,55.21
69,8,15202,91.98,56.4,33,255,45.0,187.0,0.0843,36.78,55.21
69,9,18698,42.29,10.95,28,108,36.0,47.0,0.0443,-12.92,55.21
69,10,13750,46.01,9.05,33,103,41.0,49.0,0.0479,-9.2,55.21
69,11,12563,49.3,9.71,37,169,44.0,53.0,0.0546,-5.9,55.21
69,12,8473,55.57,15.93,40,240,47.0,72.0,0.0415,0.36,55.21
69,13,6694,67.85,37.82,44,250,49.0,100.0,0.0601,12.64,55.21
69,14,9550,50.89,7.99,39,100,46.0,56.0,0.0532,-4.31,55.21
69,15,7111,98.75,57.89,46,255,52.0,206.0,0.0924,43.54,55.21
69,16,6346,52.91,6.4,44,95,49.0,57.0,0.0604,-2.3,55.21
69,17,5683,96.84,54.18,47,255,56.0,192.0,0.0857,41.63,55.21
69,18,5212,54.1,16.34,4,80,36.0,71.0,0.0,-1.11,55.21
69,19,3987,92.28,47.92,52,250,57.0,173.0,0.0788,37.07,55.21
69,20,4273,55.65,4.75,48,85,52.0,59.0,0.0449,0.44,55.21
69,21,4629,52.95,4.22,44,88,51.0,54.0,0.041,-2.25,55.21
69,22,5278,54.29,3.89,44,73,51.0,60.0,0.0305,-0.92,55.21
69,23,6045,52.32,5.25,44,96,49.0,55.0,0.0488,-2.88,55.21
69,24,1725,54.92,5.97,49,100,52.0,58.0,0.0336,-0.29,55.21
69,25,4421,55.62,4.34,48,89,53.0,59.0,0.0407,0.41,55.21
69,26,3784,56.11,3.75,49,87,53.0,58.0,0.0447,0.9,55.21
69,27,3213,57.16,2.45,50,68,54.0,60.0,0.043,1.95,55.21
69,28,3307,95.64,54.48,51,255,57.0,192.0,0.0916,40.43,55.21
69,29,2597,93.21,45.54,53,248,61.0,169.4,0.0836,38.0,55.21
69,30,2601,60.44,2.42,53,74,58.0,64.0,0.0346,5.24,55.21
69,31,2817,92.48,50.83,52,252,57.0,179.0,0.0838,37.27,55.21
69,32,2456,58.86,2.41,52,78,57.0,61.0,0.0387,3.65,55.21
69,33,2141,107.16,56.52,57,254,61.0,215.0,0.0957,51.95,55.21
69,34,2669,63.25,4.65,56,85,60.0,69.0,0.0731,8.04,55.21
69,35,2333,89.64,43.24,56,244,61.0,157.6,0.0806,34.43,55.21
69,36,2064,57.04,9.8,36,83,43.0,65.0,0.0237,1.83,55.21
69,37,2108,55.87,10.14,34,82,40.0,64.0,0.0166,0.66,55.21
69,38,350,63.7,5.42,56,80,60.0,74.0,0.0857,8.5,55.21
69,39,1977,55.73,10.82,32,81,39.0,65.0,0.0106,0.52,55.21
69,40,2056,64.4,4.04,44,83,61.0,68.0,0.0486,9.19,55.21
69,41,2251,62.22,2.38,56,72,60.0,65.0,0.06,7.01,55.21
69,42,2707,61.15,3.2,53,80,58.0,65.0,0.0562,5.94,55.21
69,43,3252,94.28,53.68,52,255,58.0,188.0,0.0879,39.08,55.21
69,44,2747,61.12,3.79,53,88,58.0,64.0,0.0368,5.91,55.21
69,45,2301,61.0,2.61,56,78,59.0,64.0,0.0382,5.79,55.21
69,46,2040,98.32,50.96,58,254,64.0,186.0,0.0853,43.11,55.21
69,47,1800,65.53,3.93,58,82,63.0,71.0,0.0767,10.32,55.21
69,48,1821,57.77,11.5,36,81,40.0,71.0,0.0049,2.57,55.21
69,49,1655,58.52,11.56,33,83,40.0,72.0,0.003,3.31,55.21
69,50,1662,66.69,4.19,58,84,64.0,74.0,0.071,11.48,55.21
69,51,1767,97.23,52.1,58,255,63.0,191.0,0.0832,42.02,55.21
69,52,2368,88.23,38.47,57,222,61.0,150.3,0.0832,33.02,55.21
69,53,2739,90.7,40.33,52,236,64.0,157.0,0.0792,35.49,55.21
69,54,4198,59.67,16.33,7,74,31.0,72.0,0.0,4.46,55.21
69,55,3315,56.49,18.21,6,75,17.0,71.0,0.0,1.28,55.21
69,56,3054,55.65,19.2,8,74,17.0,72.0,0.0,0.45,55.21
69,57,2576,56.38,17.2,4,75,21.0,68.0,0.0,1.17,55.21
69,58,3381,61.92,6.45,53,90,58.0,68.0,0.0736,6.71,55.21
69,59,4347,90.96,44.56,51,247,59.0,165.0,0.0782,35.75,55.21
69,60,4756,56.89,8.53,44,93,52.0,68.0,0.0805,1.69,55.21
69,61,5443,101.09,53.53,46,250,57.0,198.0,0.0834,45.88,55.21
69,62,3642,67.06,40.72,44,248,49.0,96.0,0.0621,11.85,55.21
69,63,3034,85.85,41.2,50,255,57.0,134.7,0.0702,30.64,55.21
69,64,2753,57.35,9.51,49,94,52.0,71.0,0.0872,2.14,55.21
69,65,2135,99.05,41.01,54,212,64.0,175.0,0.0792,43.84,55.21
69,66,2485,69.03,17.59,49,170,57.0,88.0,0.0459,13.83,55.21
69,67,3127,55.06,8.65,45,89,50.0,70.0,0.0847,-0.14,55.21
69,68,3320,108.02,61.43,45,255,58.0,232.1,0.1021,52.81,55.21
69,69,3993,70.21,49.0,43,248,47.0,135.8,0.0821,15.01,55.21
69,70,5036,50.72,9.36,39,104,45.0,60.0,0.0625,-4.49,55.21
69,71,4428,112.94,53.08,52,251,65.0,203.0,0.0702,57.73,55.21
69,72,3799,54.36,10.23,44,100,49.0,68.0,0.0837,-0.85,55.21
69,73,3320,66.49,10.07,46,97,56.0,82.0,0.0407,11.29,55.21
69,74,1576,60.17,9.44,47,91,53.0,78.0,0.0831,4.96,55.21
69,75,3916,53.85,9.87,44,95,49.0,70.0,0.0896,-1.36,55.21
69,76,5087,59.75,13.58,41,121,49.0,81.0,0.0592,4.54,55.21
69,77,5693,49.24,8.7,36,95,44.0,61.0,0.0653,-5.97,55.21
69,78,1672,57.81,6.85,12,96,54.0,63.0,0.0383,2.6,55.21
69,79,245,67.54,11.06,42,93,57.0,84.6,0.0204,12.34,55.21
69,80,4127,58.51,4.45,25,88,56.0,64.0,0.0441,3.3,55.21
69,81,3487,71.98,13.86,54,128,60.0,90.0,0.0651,16.77,55.21
69,82,2771,63.22,5.37,56,86,59.0,72.0,0.0823,8.01,55.21
69,83,1477,69.69,6.63,58,89,63.0,80.0,0.0494,14.48,55.21
69,84,634,65.29,4.16,59,83,61.0,72.0,0.0536,10.08,55.21
69,85,107,65.63,4.79,60,82,61.0,73.0,0.0467,10.42,55.21
69,86,3530,57.83,9.62,6,88,56.0,64.0,0.011,2.63,55.21
69,87,3045,62.01,5.91,53,85,58.0,71.0,0.0778,6.81,55.21
69,88,2712,79.18,22.47,53,169,62.0,110.0,0.0667,23.98,55.21
69,89,2667,61.36,4.1,38,88,58.0,65.0,0.0285,6.16,55.21
69,90,2525,64.37,5.15,57,85,60.0,73.0,0.0768,9.16,55.21
69,91,2261,79.86,22.46,40,171,65.0,111.0,0.069,24.65,55.21
69,92,2425,60.03,10.94,5,87,58.0,66.0,0.0103,4.82,55.21
69,93,2075,64.29,4.66,57,83,60.0,72.6,0.0843,9.09,55.21
69,94,1677,62.84,5.17,53,80,58.0,72.0,0.0793,7.63,55.21
69,95,905,46.43,12.21,33,79,36.0,67.0,0.0519,-8.78,55.21
69,96,2190,59.78,12.09,5,82,57.0,66.0,0.0,4.58,55.21
69,97,1821,65.88,4.29,58,84,61.0,73.0,0.0621,10.68,55.21
69,98,1749,64.66,5.66,51,82,59.0,74.0,0.068,9.46,55.21
69,99,1580,46.56,11.57,33,79,37.0,66.0,0.0538,-8.65,55.21
69,100,2462,59.61,10.06,4,73,53.0,65.0,0.0,4.4,55.21
69,101,2197,78.95,24.16,51,173,61.0,113.0,0.0733,23.74,55.21
69,102,1845,66.73,4.6,50,82,64.0,75.0,0.0759,11.52,55.21
69,103,1672,84.99,32.73,50,203,63.0,136.9,0.0789,29.78,55.21
69,104,1567,65.91,6.77,26,108,62.0,74.0,0.0281,10.7,55.21
69,105,1537,64.67,6.91,23,80,61.0,73.0,0.0039,9.46,55.21
69,106,1630,64.86,5.43,22,79,61.0,72.0,0.0215,9.65,55.21
69,107,1439,46.79,10.3,23,74,38.0,64.0,0.0417,-8.42,55.21
69,108,2151,62.82,9.41,7,81,60.0,67.0,0.0,7.61,55.21
69,109,1860,92.67,46.19,58,252,63.0,166.1,0.078,37.46,55.21
69,110,1762,66.67,5.14,58,108,63.0,74.0,0.0636,11.46,55.21
69,111,1518,93.82,47.36,60,251,65.0,177.0,0.0777,38.61,55.21
69,112,1385,70.5,15.66,58,203,63.0,78.0,0.0412,15.29,55.21
69,113,1563,66.56,3.62,58,79,63.0,73.0,0.0755,11.35,55.21
69,114,1473,66.37,3.96,57,79,63.0,73.0,0.0523,11.16,55.21
69,115,1489,49.6,11.95,34,78,38.0,68.0,0.0141,-5.61,55.21
69,116,2013,62.43,11.62,8,80,57.2,68.0,0.0,7.22,55.21
69,117,1886,90.62,43.63,60,252,65.0,152.5,0.0779,35.41,55.21
69,118,1706,68.17,6.65,59,129,64.0,75.0,0.0322,12.97,55.21
69,119,1382,67.41,3.48,59,79,64.0,73.0,0.0543,12.2,55.21
69,120,1309,87.96,39.55,64,241,66.0,146.0,0.0772,32.75,55.21
69,121,1347,70.67,6.55,63,131,66.0,76.0,0.0334,15.46,55.21
69,122,1311,68.46,2.99,61,78,66.0,73.0,0.0458,13.25,55.21
69,123,1216,49.98,11.71,35,74,39.0,68.0,0.0033,-5.23,55.21
69,124,1621,65.51,6.18,16,78,63.0,70.0,0.0056,10.3,55.21
69,125,1572,68.15,3.58,61,79,65.0,74.0,0.0477,12.95,55.21
69,126,1461,68.74,3.07,63,79,66.0,74.0,0.0671,13.53,55.21
69,127,1302,82.15,27.98,63,200,67.0,114.0,0.0745,26.94,55.21
69,128,1251,74.04,17.22,61,194,66.0,81.0,0.0432,18.84,55.21
69,129,1130,68.6,2.64,63,78,66.0,73.0,0.0451,13.39,55.21
69,130,1112,67.87,9.71,44,90,52.0,78.0,0.0099,12.66,55.21
69,131,985,50.79,11.74,35,77,39.0,68.0,0.0051,-4.42,55.21
69,132,1583,57.83,11.35,22,79,42.0,69.0,0.0,2.62,55.21
69,133,1399,59.87,11.61,35,79,42.0,72.0,0.0,4.66,55.21
69,134,1308,74.38,34.24,37,200,43.0,121.0,0.0642,19.18,55.21
69,135,1163,59.58,11.66,38,82,43.0,73.0,0.0,4.37,55.21
69,136,1094,60.03,10.9,37,77,44.0,72.0,0.0,4.83,55.21
69,137,1026,59.84,10.94,37,75,43.0,71.0,0.0,4.64,55.21
69,138,940,60.84,10.6,38,78,43.0,72.0,0.0,5.64,55.21
69,139,866,45.66,8.68,33,69,37.0,60.0,0.0543,-9.55,55.21
69,140,8769,40.94,14.97,26,103,32.0,64.0,0.0789,-14.26,55.21
69,141,11653,41.78,11.21,13,98,36.0,50.0,0.0612,-13.42,55.21
69,142,338,60.86,18.09,36,100,39.0,89.0,0.0089,5.66,55.21
70,0,11183,40.28,18.73,24,108,30.0,72.0,0.0944,-14.81,55.09
70,1,18360,38.32,11.3,25,108,31.0,43.0,0.0434,-16.77,55.09
70,2,18920,40.83,13.19,23,155,33.0,47.0,0.0626,-14.26,55.09
70,3,16945,42.37,9.89,28,105,37.0,46.0,0.0432,-12.72,55.09
70,4,13240,85.47,50.53,33,254,46.0,167.0,0.0754,30.39,55.09
70,5,9704,92.73,57.35,37,255,46.0,194.0,0.0853,37.64,55.09
70,6,12390,48.03,14.5,32,198,40.0,57.0,0.0463,-7.06,55.09
70,7,5643,81.07,59.72,30,250,42.0,198.0,0.0975,25.98,55.09
70,8,15202,91.73,56.27,34,255,45.0,187.0,0.0836,36.64,55.09
70,9,18698,42.16,10.66,26,107,36.0,47.0,0.0429,-12.93,55.09
70,10,13750,45.79,8.85,31,103,41.0,48.0,0.0475,-9.3,55.09
70,11,12563,48.89,8.96,35,121,44.0,53.0,0.053,-6.2,55.09
70,12,8473,54.67,13.41,39,221,47.0,70.0,0.046,-0.42,55.09
70,13,6694,66.85,36.16,43,250,49.0,96.0,0.0542,11.76,55.09
70,14,9550,50.84,7.86,39,100,46.0,56.0,0.0532,-4.25,55.09
70,15,7111,98.86,57.85,45,255,52.0,206.0,0.0923,43.77,55.09
70,16,6346,52.97,6.35,43,95,49.0,57.0,0.0597,-2.12,55.09
70,17,5683,96.57,54.12,47,255,56.0,192.0,0.0859,41.48,55.09
70,18,5212,54.05,16.4,4,84,36.0,72.0,0.0,-1.04,55.09
70,19,3987,92.08,47.92,51,250,57.0,173.0,0.0795,36.99,55.09
70,20,4273,55.46,4.65,47,85,52.0,59.0,0.0491,0.37,55.09
70,21,4629,52.95,4.2,44,87,51.0,54.0,0.0404,-2.14,55.09
70,22,5278,54.08,3.93,45,73,50.0,59.0,0.0339,-1.01,55.09
70,23,6045,52.16,5.33,45,95,49.0,54.0,0.0491,-2.93,55.09
70,24,1725,54.57,6.08,47,98,51.0,58.0,0.0348,-0.52,55.09
70,25,4421,55.44,4.42,48,89,53.0,59.0,0.0428,0.35,55.09
70,26,3784,55.87,3.79,49,87,53.0,58.0,0.0423,0.79,55.09
70,27,3213,57.09,2.53,50,68,54.0,60.0,0.0442,2.0,55.09
70,28,3307,95.22,54.49,50,255,57.0,192.4,0.091,40.13,55.09
70,29,2597,92.75,45.43,52,248,61.0,167.8,0.0847,37.66,55.09
70,30,2601,60.41,2.51,52,75,58.0,64.0,0.0381,5.32,55.09
70,31,2817,92.4,51.02,51,252,57.0,179.0,0.0841,37.31,55.09
70,32,2456,58.91,2.61,52,78,57.0,61.0,0.0293,3.82,55.09
70,33,2141,107.05,56.34,56,254,61.0,214.0,0.0972,51.96,55.09
70,34,2669,63.19,4.71,56,85,60.0,69.2,0.0761,8.1,55.09
70,35,2333,89.36,43.22,56,243,61.0,157.6,0.0819,34.27,55.09
70,36,2064,56.5,9.74,36,83,42.0,65.0,0.0281,1.41,55.09
70,37,2108,55.8,10.23,34,82,40.0,65.0,0.0166,0.71,55.09
70,38,350,63.57,5.55,54,80,59.0,74.0,0.0886,8.48,55.09
70,39,1977,55.99,10.82,32,81,39.0,66.0,0.0096,0.9,55.09
70,40,2056,64.54,4.07,43,84,61.0,68.0,0.0491,9.45,55.09
70,41,2251,62.36,2.4,56,72,60.0,66.0,0.0422,7.27,55.09
70,42,2707,61.13,3.16,53,79,58.0,65.0,0.0573,6.04,55.09
70,43,3252,94.0,53.55,51,255,58.0,188.9,0.0852,38.91,55.09
70,44,2747,60.95,3.79,52,88,58.0,64.0,0.0364,5.86,55.09
70,45,2301,60.98,2.69,56,79,59.0,64.0,0.0413,5.89,55.09
70,46,2040,98.25,50.88,58,254,64.0,187.1,0.0863,43.16,55.09
70,47,1800,65.45,3.96,58,82,63.0,72.0,0.0728,10.36,55.09
70,48,1821,58.15,11.47,36,82,41.0,72.0,0.0011,3.06,55.09
70,49,1655,58.81,11.4,35,83,41.0,72.0,0.003,3.72,55.09
70,50,1662,66.71,4.07,59,83,64.0,73.0,0.0812,11.62,55.09
70,51,1767,96.88,51.86,58,254,63.0,188.0,0.086,41.79,55.09
70,52,2368,88.08,38.18,57,222,61.0,151.0,0.0832,32.99,55.09
70,53,2739,90.6,40.28,49,236,64.0,156.0,0.0792,35.51,55.09
70,54,4198,59.68,16.3,7,74,31.7,72.0,0.0,4.59,55.09
70,55,3315,56.56,18.17,7,75,18.0,71.0,0.0,1.47,55.09
70,56,3054,55.75,19.22,8,75,17.0,71.7,0.0,0.66,55.09
70,57,2576,56.55,17.02,5,75,21.0,68.0,0.0,1.46,55.09
70,58,3381,61.97,6.54,52,89,58.0,69.0,0.0722,6.88,55.09
70,59,4347,90.87,44.31,50,246,59.0,164.0,0.0791,35.78,55.09
70,60,4756,56.87,8.49,44,93,52.0,68.0,0.0805,1.78,55.09
70,61,5443,101.23,53.67,45,250,57.0,199.8,0.0847,46.14,55.09
70,62,3642,67.05,40.97,42,248,49.0,95.0,0.0604,11.96,55.09
70,63,3034,86.14,41.49,50,255,57.0,136.0,0.0705,31.05,55.09
70,64,2753,57.22,9.37,49,96,52.0,70.0,0.0846,2.13,55.09
70,65,2135,99.21,40.99,56,211,64.0,175.0,0.0801,44.12,55.09
70,66,2485,68.69,17.14,47,169,56.0,87.0,0.0483,13.6,55.09
70,67,3127,55.03,8.64,44,90,50.0,70.0,0.0847,-0.06,55.09
70,68,3320,107.54,61.22,44,255,58.0,231.0,0.1021,52.45,55.09
70,69,3993,71.44,50.15,44,246,47.0,146.0,0.0844,16.35,55.09
70,70,5036,50.64,9.42,38,109,45.0,60.0,0.062,-4.45,55.09
70,71,4428,113.1,52.98,52,252,65.0,203.0,0.0707,58.01,55.09
70,72,3799,54.13,10.16,43,100,49.0,67.0,0.0816,-0.96,55.09
70,73,3320,66.57,10.03,47,97,56.0,82.0,0.0377,11.48,55.09
70,74,1576,60.24,9.39,47,92,53.0,78.0,0.0838,5.16,55.09
70,75,3916,53.64,9.88,44,95,49.0,70.0,0.0889,-1.45,55.09
70,76,5087,59.56,13.45,41,120,49.0,81.0,0.0564,4.47,55.09
70,77,5693,49.18,8.42,36,94,44.0,60.0,0.0625,-5.91,55.09
70,78,1672,57.14,6.51,12,92,54.0,62.0,0.0329,2.05,55.09
70,79,245,67.03,11.13,49,93,57.0,83.6,0.0204,11.94,55.09
70,80,4127,58.45,4.41,29,86,56.0,64.0,0.0451,3.37,55.09
70,81,3487,71.89,13.91,54,128,60.0,90.0,0.0645,16.8,55.09
70,82,2771,62.99,5.31,54,85,59.0,71.0,0.0808,7.91,55.09
70,83,1477,69.37,6.52,58,88,63.0,79.0,0.0372,14.28,55.09
70,84,634,64.86,4.15,59,82,61.0,72.0,0.0426,9.77,55.09
70,85,107,64.69,5.06,59,81,60.0,72.4,0.0654,9.6,55.09
70,86,3530,57.61,9.84,5,88,56.0,64.0,0.011,2.52,55.09
70,87,3045,61.95,5.86,53,85,58.0,71.0,0.0795,6.87,55.09
70,88,2712,79.01,22.36,53,168,62.0,109.0,0.0682,23.92,55.09
70,89,2667,61.24,4.28,36,89,58.0,65.4,0.0285,6.15,55.09
70,90,2525,64.16,5.17,56,85,60.0,72.0,0.0749,9.07,55.09
70,91,2261,80.02,22.42,42,171,65.0,111.0,0.0699,24.93,55.09
70,92,2425,59.78,11.11,5,87,57.0,66.0,0.0054,4.69,55.09
70,93,2075,63.92,4.73,57,85,60.0,72.0,0.0786,8.83,55.09
70,94,1677,62.68,5.12,52,80,58.0,72.0,0.0924,7.59,55.09
70,95,905,46.33,12.15,33,79,36.0,67.0,0.0475,-8.76,55.09
70,96,2190,59.91,12.29,5,82,56.0,66.0,0.0,4.82,55.09
70,97,1821,66.01,4.32,58,83,61.0,73.0,0.0697,10.92,55.09
70,98,1749,64.53,5.59,52,82,59.0,74.0,0.0623,9.44,55.09
70,99,1580,46.47,11.57,33,79,37.0,66.0,0.0481,-8.62,55.09
70,100,2462,59.56,10.2,4,73,53.1,65.0,0.0,4.47,55.09
70,101,2197,78.7,24.08,50,174,61.0,111.0,0.0737,23.61,55.09
70,102,1845,66.57,4.64,49,82,63.0,74.0,0.0737,11.48,55.09
70,103,1672,84.93,32.66,49,203,64.0,136.0,0.0783,29.84,55.09
70,104,1567,65.56,7.01,25,108,61.0,74.0,0.0274,10.47,55.09
70,105,1537,64.74,7.12,20,79,61.0,73.0,0.0065,9.65,55.09
70,106,1630,64.84,5.62,19,79,61.0,72.0,0.0178,9.75,55.09
